Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,key_resp_relatedness.keys,key_resp_relatedness.rt,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,Correct
66bcce7233ce3b6b5aaecd5e,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,3.4576,right,1.5655,left,1.3399,7.0,4.5408,0
66bcce7233ce3b6b5aaecd5e,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,4.6809,right,1.1123,left,1.2537,7.0,3.3884,0
66bcce7233ce3b6b5aaecd5e,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.8027,right,8.2685,left,1.9133,5.0,3.238,0
66bcce7233ce3b6b5aaecd5e,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,4.0558,left,5.1416,left,1.771,7.0,2.8046,1
66bcce7233ce3b6b5aaecd5e,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.2734,right,2.9309,left,1.0841,7.0,4.3464,1
66bcce7233ce3b6b5aaecd5e,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,3.0111,right,5.2904,right,5.3779,1.0,4.305,1
66bcce7233ce3b6b5aaecd5e,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,3.7332,left,1.6938,right,1.2826,1.0,2.4993,0
66bcce7233ce3b6b5aaecd5e,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,4.1786,right,1.45,left,1.8648,7.0,2.527,0
66bcce7233ce3b6b5aaecd5e,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,4.2212,left,1.7279,left,1.7277,5.0,3.0573,0
66bcce7233ce3b6b5aaecd5e,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,3.5225,right,2.0177,left,1.0858,7.0,3.2771,1
66bcce7233ce3b6b5aaecd5e,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,3.6992,left,1.4659,left,3.4303,7.0,2.9623,0
66bcce7233ce3b6b5aaecd5e,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,3.702,left,1.1731,left,1.5002,5.0,2.3908,0
66bcce7233ce3b6b5aaecd5e,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,5.0557,right,1.4188,left,2.8195,2.0,2.6631,0
66bcce7233ce3b6b5aaecd5e,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,5.3323,right,1.6228,left,3.6776,6.0,2.402,0
66bcce7233ce3b6b5aaecd5e,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,4.3954,left,1.9034,right,1.109,2.0,3.3604,1
66bcce7233ce3b6b5aaecd5e,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,4.6881,right,4.5972,right,1.5313,2.0,2.7076,0
66bcce7233ce3b6b5aaecd5e,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,4.8203,left,1.3282,right,1.0455,1.0,2.2214,0
66bcce7233ce3b6b5aaecd5e,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,4.8007,right,4.4743,left,0.9968,7.0,2.2562,0
66bcce7233ce3b6b5aaecd5e,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,4.7063,right,1.7869,right,1.3643,1.0,1.9021,1
66bcce7233ce3b6b5aaecd5e,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,3.8617,right,1.2949,right,1.1945,1.0,2.0199,1
66bcce7233ce3b6b5aaecd5e,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,2.9417,right,1.4853,right,0.9329,1.0,1.9225,1
66bcce7233ce3b6b5aaecd5e,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,2.9572,right,1.3771,left,0.916,7.0,2.0852,0
66bcce7233ce3b6b5aaecd5e,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,4.4233,left,6.4599,right,1.0625,1.0,2.2978,1
66bcce7233ce3b6b5aaecd5e,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,4.1271,right,1.7058,right,1.5222,1.0,1.9573,1
66bcce7233ce3b6b5aaecd5e,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.6974,left,1.451,right,1.1429,1.0,1.9741,1
66bcce7233ce3b6b5aaecd5e,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,3.4747,right,1.7087,right,0.9667,1.0,1.6658,0
66bcce7233ce3b6b5aaecd5e,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,3.4204,left,1.5721,right,1.068,1.0,1.9368,1
66bcce7233ce3b6b5aaecd5e,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,3.3527,right,1.2764,left,0.8773,7.0,3.6239,1
66bcce7233ce3b6b5aaecd5e,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,3.6412,right,1.1795,left,0.8096,7.0,2.1589,1
66bcce7233ce3b6b5aaecd5e,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,4.6885,left,1.2389,left,1.0839,7.0,1.8141,0
66bcce7233ce3b6b5aaecd5e,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,3.3865,right,4.9266,left,1.0136,7.0,1.5201,1
66bcce7233ce3b6b5aaecd5e,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,3.1964,left,2.0902,right,2.9144,1.0,1.7171,1
66bcce7233ce3b6b5aaecd5e,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,2.8545,left,3.9235,left,1.5174,7.0,2.106,0
66bcce7233ce3b6b5aaecd5e,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,3.3907,right,2.3169,right,1.1714,1.0,1.8116,1
66bcce7233ce3b6b5aaecd5e,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,3.636,left,10.4196,left,1.6294,7.0,1.8422,1
66bcce7233ce3b6b5aaecd5e,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.4378,left,1.4169,right,1.2475,1.0,1.7004,0
66bcce7233ce3b6b5aaecd5e,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.0924,left,2.1763,left,1.1098,7.0,1.8005,0
66bcce7233ce3b6b5aaecd5e,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,4.8474,left,1.9002,left,0.7358,7.0,1.5964,0
66bcce7233ce3b6b5aaecd5e,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,5.0212,left,1.9454,left,0.8691,7.0,1.6867,1
66bcce7233ce3b6b5aaecd5e,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.1518,right,1.4364,left,0.8795,7.0,1.5271,1
66bcce7233ce3b6b5aaecd5e,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.5185,left,1.538,left,0.9423,7.0,1.3763,0
66bcce7233ce3b6b5aaecd5e,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,3.4852,right,1.4863,left,0.8682,6.0,1.927,0
66bcce7233ce3b6b5aaecd5e,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.2696,left,1.2138,right,1.0631,1.0,1.8188,1
66bcce7233ce3b6b5aaecd5e,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,3.2535,left,1.1347,right,0.9099,1.0,1.631,0
66bcce7233ce3b6b5aaecd5e,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.6946,right,1.7296,left,0.7634,6.0,2.2773,0
66bcce7233ce3b6b5aaecd5e,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,4.7913,right,5.2369,left,1.2775,6.0,1.6756,0
66bcce7233ce3b6b5aaecd5e,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.1947,left,3.1809,right,1.1179,1.0,1.573,1
66bcce7233ce3b6b5aaecd5e,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,3.6569,left,1.2839,left,1.0134,5.0,1.7935,1
66bcce7233ce3b6b5aaecd5e,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,2.097,right,2.2795,left,0.8261,5.0,1.5202,1
66bcce7233ce3b6b5aaecd5e,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,2.2828,left,1.5988,left,1.9723,6.0,2.1799,0
66bcce7233ce3b6b5aaecd5e,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,3.2693,left,2.5438,right,1.0774,1.0,2.0366,1
66bcce7233ce3b6b5aaecd5e,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.3405,left,4.4677,left,1.1083,7.0,1.8692,0
66bcce7233ce3b6b5aaecd5e,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.4654,left,1.0142,left,1.0969,6.0,2.3422,0
66bcce7233ce3b6b5aaecd5e,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.8577,right,1.3439,left,0.9616,6.0,1.6936,0
66bcce7233ce3b6b5aaecd5e,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,4.082,right,1.3275,right,1.1304,1.0,1.6546,1
66bcce7233ce3b6b5aaecd5e,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,3.8202,right,6.1817,left,1.0418,6.0,1.5757,0
66bcce7233ce3b6b5aaecd5e,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,2.4216,left,3.919,left,1.5935,6.0,1.7007,1
66bcce7233ce3b6b5aaecd5e,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.1137,right,2.2038,left,1.0408,6.0,1.8881,0
66bcce7233ce3b6b5aaecd5e,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,3.0627,left,1.3878,left,1.0262,7.0,1.7423,0
66bcce7233ce3b6b5aaecd5e,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.5328,right,1.1489,left,1.3616,6.0,1.4854,1
66bcce7233ce3b6b5aaecd5e,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,3.0855,left,1.1683,left,0.9289,5.0,1.7355,0
66bcce7233ce3b6b5aaecd5e,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,2.2414,left,0.9247,left,2.8143,7.0,2.1032,1
66bcce7233ce3b6b5aaecd5e,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,3.3028,right,1.0845,right,1.09,1.0,1.7909,1
66bcce7233ce3b6b5aaecd5e,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,5.8758,left,1.1099,right,0.9215,1.0,2.1519,1
66bcce7233ce3b6b5aaecd5e,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.5576,left,1.3395,right,0.919,1.0,1.7979,0
66bcce7233ce3b6b5aaecd5e,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,3.6155,left,1.535,left,0.9098,6.0,1.6076,1
66bcce7233ce3b6b5aaecd5e,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,2.4096,right,2.57,right,1.0943,1.0,1.9856,1
66bcce7233ce3b6b5aaecd5e,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,3.0289,left,1.6798,right,0.9478,1.0,1.6545,1
66bcce7233ce3b6b5aaecd5e,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,5.3103,left,1.612,right,0.7149,1.0,1.7171,1
66bcce7233ce3b6b5aaecd5e,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,3.5654,left,0.9374,left,0.8976,5.0,1.7446,0
66bcce7233ce3b6b5aaecd5e,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,2.9584,left,1.3475,right,1.8374,1.0,1.6311,1
66bcce7233ce3b6b5aaecd5e,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.6358,left,0.8823,left,0.8053,7.0,2.0387,0
66bcce7233ce3b6b5aaecd5e,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,3.2939,left,0.8635,left,0.7568,7.0,1.404,1
66bcce7233ce3b6b5aaecd5e,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,2.6923,left,1.104,left,0.6527,7.0,1.5644,1
66bcce7233ce3b6b5aaecd5e,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,2.5736,left,2.6753,left,1.9097,6.0,2.0201,0
66bcce7233ce3b6b5aaecd5e,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.7568,left,1.2026,left,0.7432,6.0,1.5523,0
66bcce7233ce3b6b5aaecd5e,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.2288,right,1.4042,left,0.7393,7.0,1.4881,1
66bcce7233ce3b6b5aaecd5e,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.2015,left,0.8486,left,0.8015,7.0,1.3745,0
66bcce7233ce3b6b5aaecd5e,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,2.62,left,1.127,left,1.2721,1.0,2.7242,0
66bcce7233ce3b6b5aaecd5e,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.0582,left,0.9934,left,2.3537,1.0,2.6428,0
66bcce7233ce3b6b5aaecd5e,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,4.2586,right,1.2051,left,1.052,7.0,3.6312,1
66bcce7233ce3b6b5aaecd5e,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.9724,left,1.4632,left,1.6873,7.0,2.0644,1
66bcce7233ce3b6b5aaecd5e,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.0101,left,2.7147,left,0.9307,6.0,1.37,0
66bcce7233ce3b6b5aaecd5e,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,2.8305,left,1.0419,left,1.9922,2.0,3.5531,0
66bcce7233ce3b6b5aaecd5e,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,3.6131,left,1.8222,left,0.7687,7.0,1.9116,0
66bcce7233ce3b6b5aaecd5e,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,3.9251,right,0.931,left,0.9788,7.0,1.3352,0
66bcce7233ce3b6b5aaecd5e,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.3955,left,0.7701,left,0.7959,7.0,1.4644,1
66bcce7233ce3b6b5aaecd5e,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,2.716,right,1.3377,left,0.7533,5.0,1.4438,0
66bcce7233ce3b6b5aaecd5e,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,3.0365,left,3.3973,left,0.9308,5.0,1.4181,0
66bcce7233ce3b6b5aaecd5e,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,2.7804,left,1.4234,right,0.958,1.0,1.5061,1
66bcce7233ce3b6b5aaecd5e,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,2.6681,left,3.819,left,0.989,2.0,2.166,1
66bcce7233ce3b6b5aaecd5e,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,2.8995,left,1.2494,right,2.3965,1.0,1.7702,1
66bcce7233ce3b6b5aaecd5e,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,2.7963,right,0.9831,left,1.6594,1.0,1.9785,0
66bcce7233ce3b6b5aaecd5e,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,2.765,left,1.1716,left,1.1946,2.0,1.9735,0
66bcce7233ce3b6b5aaecd5e,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,6.2132,right,1.065,right,2.4332,1.0,1.6866,1
66bcce7233ce3b6b5aaecd5e,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,3.1188,right,0.9198,left,0.8212,2.0,1.7146,0
66bcce7233ce3b6b5aaecd5e,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.7225,left,1.1947,left,0.8966,1.0,2.3256,1
66bcce7233ce3b6b5aaecd5e,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,2.8088,left,0.9725,left,0.8431,5.0,3.0826,1
66bcce7233ce3b6b5aaecd5e,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,3.1936,left,1.2558,left,0.8133,6.0,1.6106,0
66bcce7233ce3b6b5aaecd5e,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,2.6572,right,1.6243,left,1.2887,7.0,2.1311,1
66bcce7233ce3b6b5aaecd5e,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.652,left,1.0415,left,1.0553,5.0,1.7077,1
66bcce7233ce3b6b5aaecd5e,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,2.6114,left,1.189,right,1.835,1.0,1.5197,1
66bcce7233ce3b6b5aaecd5e,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,3.4493,right,1.0674,left,1.5361,1.0,1.6381,0
66bcce7233ce3b6b5aaecd5e,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,3.0224,right,1.1703,left,0.8216,1.0,1.5828,1
66bcce7233ce3b6b5aaecd5e,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,2.4622,right,3.63,left,2.0182,1.0,1.5568,0
66bcce7233ce3b6b5aaecd5e,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,1.8058,right,0.9963,left,1.4474,1.0,1.4855,0
66bcce7233ce3b6b5aaecd5e,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,4.4358,right,1.0612,left,1.1701,1.0,1.6937,1
66bcce7233ce3b6b5aaecd5e,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,2.9655,left,1.6668,left,0.9331,1.0,1.9506,1
66bcce7233ce3b6b5aaecd5e,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,2.5543,right,1.346,right,1.6988,1.0,1.7374,1
66bcce7233ce3b6b5aaecd5e,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,2.4377,right,2.6601,left,1.7015,1.0,1.7055,0
66bcce7233ce3b6b5aaecd5e,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,2.5356,left,1.1281,left,1.5021,1.0,1.7518,0
66bcce7233ce3b6b5aaecd5e,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.2663,left,7.4047,left,0.8472,7.0,3.184,0
66bcce7233ce3b6b5aaecd5e,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.4687,left,1.2409,left,0.7786,6.0,1.7241,1
66bcce7233ce3b6b5aaecd5e,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,2.9714,right,4.4588,left,0.8937,5.0,1.7376,0
66bcce7233ce3b6b5aaecd5e,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,3.458,left,1.0427,right,0.946,1.0,1.8534,1
66bcce7233ce3b6b5aaecd5e,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,3.2572,left,1.218,right,0.9559,1.0,1.7518,1
60e845f301f5a5901200baf4,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,5.3241,right,2.3934,right,2.4401,1.0,3.9647,0
60e845f301f5a5901200baf4,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,11.1744,left,5.8548,left,2.6896,6.0,4.0485,1
60e845f301f5a5901200baf4,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,10.1241,right,3.4294,left,4.2051,2.0,2.3988,0
60e845f301f5a5901200baf4,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,4.7107,left,5.595,left,2.7928,5.0,3.0644,1
60e845f301f5a5901200baf4,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,7.5235,right,5.5936,left,8.4282,2.0,2.6659,0
60e845f301f5a5901200baf4,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,6.1964,right,3.1654,right,1.2899,1.0,2.0657,1
60e845f301f5a5901200baf4,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,13.4077,right,2.3279,left,1.4553,2.0,4.7312,0
60e845f301f5a5901200baf4,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,4.1408,left,2.6637,left,5.0771,5.0,2.7313,1
60e845f301f5a5901200baf4,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.7776,right,3.9326,left,1.1933,6.0,2.1829,1
60e845f301f5a5901200baf4,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,6.7579,right,3.7473,right,1.9787,1.0,20.9655,1
60e845f301f5a5901200baf4,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,5.2075,left,3.2277,left,1.7749,6.0,2.6811,1
60e845f301f5a5901200baf4,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,6.9013,right,1.7623,left,1.111,3.0,5.5984,0
60e845f301f5a5901200baf4,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,7.9747,right,3.9464,right,3.9932,1.0,2.5484,1
60e845f301f5a5901200baf4,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,4.1845,left,4.5787,left,3.5099,6.0,2.9159,1
60e845f301f5a5901200baf4,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,25.3088,left,3.2418,left,1.9386,2.0,2.7987,0
60e845f301f5a5901200baf4,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,2.6313,left,4.7443,left,4.0725,1.0,2.1485,0
60e845f301f5a5901200baf4,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,5.8119,right,3.4221,left,2.3423,2.0,2.1816,0
60e845f301f5a5901200baf4,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,5.2533,left,4.6278,right,2.7531,1.0,3.3308,1
60e845f301f5a5901200baf4,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,8.3787,left,3.7106,right,1.8743,1.0,1.8825,1
60e845f301f5a5901200baf4,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.1778,right,3.3447,left,1.459,6.0,3.1651,1
60e845f301f5a5901200baf4,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,8.6428,right,1.3612,left,3.0929,6.0,2.8303,1
60e845f301f5a5901200baf4,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,6.7557,right,3.0453,left,2.39,2.0,2.3646,0
60e845f301f5a5901200baf4,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,2.1944,right,2.8151,right,3.1869,1.0,2.7154,1
60e845f301f5a5901200baf4,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,11.0229,right,7.0314,right,1.2903,1.0,3.2505,1
60e845f301f5a5901200baf4,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,5.8955,left,7.0629,right,2.5602,1.0,3.1317,1
60e845f301f5a5901200baf4,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,7.8102,right,4.4293,right,1.7394,1.0,2.8149,1
60e845f301f5a5901200baf4,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,7.8902,right,2.548,right,9.028,1.0,1.4982,1
